reaction,FC,p,q,enrichment,changed
TETHEX3COAtx,0.2725018305242358,7.847683261668956e-40,1.0528167667918025e-39,0,0
TETHEX3t,-0.12727179705223798,1.3787445928064639e-06,1.5003791896921081e-06,0,0
TETPENT3t,0.18958223454996587,7.8580359170637845e-25,9.766905208463811e-25,0,0
THCRMtl,0.2515068561657798,1.6022936229377296e-44,2.1816432264581735e-44,0,0
THFtl,-1.0,0.0,0.0,-1,1
THFtm,1.7215916852949196,0.0,0.0,1,1
THMDt2,0.3276305827918624,1.2696120775805016e-24,1.5686273746825689e-24,0,0
THMTPt_1,0.04415447778286416,5.997303182676252e-61,8.72821802478776e-61,0,0
THRPHELAT2tc,-0.42104061031543866,6.633705831416385e-195,1.2796379296104979e-194,0,0
THRt4,0.26722691778453006,9.623755032161114e-258,1.980289358285993e-257,0,0
THYOCHOLabc,0.6915576879984525,2.3100114408284264e-273,4.880968618491176e-273,0,0
THYOCHOLt2,0.6915576879989945,2.3100114408284264e-273,4.880968618491176e-273,0,0
THYOXt2,0.0,1.0,1.0,0,0
TKT1,-1.0200863422416764,0.0,0.0,-1,1
TKT2,1.0389327230623362,0.0,0.0,1,1
TMDK1,0.08839416436880332,9.23442040824848e-11,1.0515442800211093e-10,0,0
TMDPPK,-0.33924964212436964,2.7492040497230273e-145,4.959433708670315e-145,0,0
TMDS,-0.3276305827918803,1.2696120775805016e-24,1.5686273746825689e-24,0,0
TMNDNCCOAtx,-0.035557223806631996,0.0008613642727365059,0.0009045712242911673,0,0
TMNDNCCPT1,1.0,0.0,0.0,1,1
TRDR,-0.6896286190735865,0.0,0.0,0,0
TRDR2,0.6780960279994459,0.0,0.0,0,0
TRDR3,-0.39141930852724033,0.0,0.0,0,0
TRIODTHYt2,0.0,1.0,1.0,0,0
TRIOK,-0.8414172794610104,0.0,0.0,-1,1
TRIPVSteb,-0.6648568827324401,6.926908895158878e-246,1.400106828941768e-245,0,0
TRIPVStev,0.664856882732543,6.926908895158878e-246,1.400106828941768e-245,0,0
TSTSTERONEt,1.0,0.0,0.0,1,1
TSTSTERONEtr,-1.0,0.0,0.0,-1,1
TTCCOAtx,0.5126723428902131,1.222371081395849e-40,1.6515398506485064e-40,0,0
TTDCAFATPc,-1.0,0.0,0.0,-1,1
TTDCEAc,0.8374499649149156,0.0,0.0,1,1
TTDCEAt,0.6816376017186853,0.0,0.0,0,0
TTDCPT1,-1.0,0.0,0.0,-1,1
TTDCRNNAt,-1.0,0.0,0.0,-1,1
TUDCA3Sabc,0.34693710959293417,2.2025638207223236e-116,3.734212956083464e-116,0,0
TUDCA3St,0.15467564016826385,1.1979681866777803e-20,1.4525841668430897e-20,0,0
TYRCBOX,-0.19399767272122678,2.231788601339735e-55,3.1771313713395354e-55,0,0
TYRPHELAT2tc,-3.023511147216066,0.0,0.0,-1,1
UAG4Ei,0.39603586616951375,1.1090105986229903e-175,2.0863661880112643e-175,0,0
UAGALDP,0.020218359759949133,0.18116454248303263,0.1850570662248346,0,0
UAGDP,0.3951188966347068,2.65915180710717e-176,5.027493308880332e-176,0,0
UCHOLabc,-0.17003299076795575,1.003727957465678e-14,1.1837246506132698e-14,0,0
UCHOLt2,-0.17003299076795253,1.003727957465678e-14,1.1837246506132698e-14,0,0
UDCA3Sabc,0.14099074234526784,3.5127087833331994e-13,4.1277041418982296e-13,0,0
UDCA3St,-0.04972611932648279,5.463699054715322e-23,6.699710501268332e-23,0,0
UDCHOLt2,0.3305704939654456,2.7251028162810716e-58,3.948371191589464e-58,0,0
UDPACGALtl,0.4017529024447061,9.008004960845764e-82,1.3842604256329988e-81,0,0
UDPG1P,-0.2801364444821724,5.287262655536692e-24,6.507838932003631e-24,0,0
UDPG4E,-0.32966081290012306,9.256398497811612e-84,1.4359688220262473e-83,0,0
UDPGALt2r,-0.3725968443600791,1.3529081395435592e-72,2.033818428483796e-72,0,0
UDPGALtg,-0.13235496934859342,5.463699054715322e-23,6.699710501268332e-23,0,0
UDPGD,-0.41963237759333555,0.0,0.0,0,0
UDPGLCURtr,-3.359042252105355,0.0,0.0,-1,1
UDPGNP,-1.0,0.0,0.0,-1,1
UDPtl,-0.40175290244487005,9.008004960845764e-82,1.3842604256329988e-81,0,0
UGALNACtg,-1.0,0.0,0.0,-1,1
UGLCNACtg,0.3491710814788518,1.837273440992013e-114,2.9798564266835634e-114,0,0
UGT1A10c,-0.29781475617956144,4.6808597738937573e-265,9.772847213198128e-265,0,0
UGT1A10r_1,0.29158553582643376,2.146349786144595e-70,3.216001452384744e-70,0,0
UMPK,0.47954130870065875,0.0,0.0,0,0
UMPK5,10.339850787617118,0.0,0.0,1,1
UNK3,-0.8149180159143182,0.0,0.0,0,0
URATEt,-0.10796082174738279,0.0,0.0,0,0
URCANt,1.0,0.0,0.0,1,1
URCN,-1.0,0.0,0.0,-1,1
URIDK2m,0.12536193924689593,1.866671893947957e-41,2.52504164907483e-41,0,0
URIDK2r,-0.16725662566154414,1.1381990209488563e-63,1.6833247996145756e-63,0,0
URIK3,-0.3863804563095008,7.941083403595438e-93,1.2437578810572951e-92,0,0
URIt2,0.9256921871871912,0.0,0.0,1,1
URIt5,-1.0,0.0,0.0,-1,1
VACCt,0.14985754265876328,4.8878146754685455e-17,5.809371400739177e-17,0,0
VALLAT1tc,-0.3428944038837617,0.0,0.0,0,0
VALPHELAT2tc,-1.0313326404817884,0.0,0.0,-1,1
XANt,0.6100332069324592,0.0,0.0,0,0
XAO,-1.0,0.0,0.0,-1,1
XAO2,-1.0,0.0,0.0,-1,1
XMPtr,-1.045510749702993,0.0,0.0,-1,1
XOLEST182CEH,0.24148747713319385,1.5667756082255056e-94,2.470892838956879e-94,0,0
XOLEST182_HSte,0.24148747713319332,1.5667756082255056e-94,2.470892838956879e-94,0,0
XOLEST182tl,0.2414874771331943,1.5667756082255056e-94,2.470892838956879e-94,0,0
XOLEST2te,-1.0,0.0,0.0,-1,1
XOLESTte,-1.0,0.0,0.0,-1,1
XPPT,0.9555161433933111,0.0,0.0,1,1
XTSNtr,-0.17543830144558895,2.65915180710717e-176,5.027493308880332e-176,0,0
XYLR,0.0,1.0,1.0,0,0
XYLULte,-1.0,0.0,0.0,-1,1
XYLt,-0.21894118127525633,1.5075361928992265e-258,3.1076762350461025e-258,0,0
XYLtly,0.21894118127525672,1.5075361928992265e-258,3.1076762350461025e-258,0,0
r0002,-1.0,0.0,0.0,-1,1
r0023,0.14811077195526642,5.205457009939086e-12,5.981295516959211e-12,0,0
r0047,0.3075163831087791,4.002682778810179e-71,6.009290856082124e-71,0,0
r0139,-1.0,0.0,0.0,-1,1
r0149,-1.0,0.0,0.0,-1,1
r0170,-1.0,0.0,0.0,-1,1
r0173,0.0,1.0,1.0,0,0
r0193,-0.05191406596022153,1.0004257340859742e-76,1.5219810167894623e-76,0,0
r0246,-1.0,0.0,0.0,-1,1
r0280,-0.22664474899151382,2.165237789572251e-146,3.9339750285062713e-146,0,0
r0340,-1.0,0.0,0.0,-1,1
r0355,-0.024683743116567233,0.07761108123267829,0.0795993201676278,0,0
r0358,-0.4464422889808331,1.1289850689115942e-25,1.4078382116154414e-25,0,0
r0365,0.1415099915119294,1.5818384838992494e-101,2.5278399301527223e-101,0,0
r0393,-1.0,0.0,0.0,-1,1
r0407,-0.9660838837030481,0.0,0.0,-1,1
r0408,-0.2368976138023958,0.0,0.0,0,0
r0409,0.23689761380238963,0.0,0.0,0,0
r0434,-1.0,0.0,0.0,-1,1
r0441,0.1864291150208785,2.1603957516211753e-23,2.653403178255932e-23,0,0
r0443,-1.0,0.0,0.0,-1,1
r0480,1.0,0.0,0.0,1,1
r0494,-1.0,0.0,0.0,-1,1
r0497,-1.0,0.0,0.0,-1,1
r0510,0.03262115381051968,6.669830320596686e-07,7.282561144307003e-07,0,0
r0511,0.18733071572557025,1.0768117192423136e-15,1.2738643563042819e-15,0,0
r0512,0.3511427777825223,0.0,0.0,0,0
r0514,-0.44543894033616943,0.0,0.0,0,0
r0575,-1.0,0.0,0.0,-1,1
r0610,-0.3863804563094939,7.941083403595438e-93,1.2437578810572951e-92,0,0
r0611,0.38638045630948054,7.941083403595438e-93,1.2437578810572951e-92,0,0
r0636,1.0,0.0,0.0,1,1
r0686,1.0,0.0,0.0,1,1
r0783,-0.7230223542008343,0.0,0.0,0,0
r0788,1.0,0.0,0.0,1,1
r0789,1.0,0.0,0.0,1,1
r0801,-0.48919250491353033,8.575382754537087e-250,1.7456755973107613e-249,0,0
r0818,-0.1253619392469071,1.866671893947957e-41,2.52504164907483e-41,0,0
r0839,-1.0,0.0,0.0,-1,1
r0853,0.4605824051146384,0.0,0.0,0,0
r0859,-0.2195518142279665,3.6831887568019337e-19,4.43303625686815e-19,0,0
r0892,-0.3397604011491567,0.0,0.0,0,0
r0926,-1.0,0.0,0.0,-1,1
r0940,-0.05191406596023175,1.0004257340859742e-76,1.5219810167894623e-76,0,0
r0962,-0.44543894033616666,0.0,0.0,0,0
r0963,0.05257537782378672,1.3591194647620518e-48,1.8981093137007358e-48,0,0
r0987,0.24148747713319205,1.5667756082255056e-94,2.470892838956879e-94,0,0
r0993,-0.10681319456730395,3.209982841805882e-05,3.4390520399065834e-05,0,0
r0998,-1.0,0.0,0.0,-1,1
r1007,0.18642911502067094,2.1603957516211753e-23,2.653403178255932e-23,0,0
r1008,-1.0,0.0,0.0,-1,1
r1030,1.0,2.137617700150948e-300,4.645755801661393e-300,1,1
r1052,0.24148747713317878,1.5667756082255056e-94,2.470892838956879e-94,0,0
r1078,1.0,0.0,0.0,1,1
r1109,-0.5903641767467421,0.0,0.0,0,0
r1116,-0.07280510440140256,1.8518210519255763e-20,2.2430231637442492e-20,0,0
r1134,0.25322247138665954,5.766493709529924e-73,8.703134024568312e-73,0,0
r1135,-0.12203530574963745,1.0187003665032852e-08,1.1373161626029828e-08,0,0
r1146,-0.12203530574943411,1.0187003665032852e-08,1.1373161626029828e-08,0,0
r1150,-0.2195518142280382,3.6831887568019337e-19,4.43303625686815e-19,0,0
r1162,-1.0,0.0,0.0,-1,1
r1164,1.0,0.0,0.0,1,1
r1165,1.0,0.0,0.0,1,1
r1166,1.0,0.0,0.0,1,1
r1167,1.0,0.0,0.0,1,1
r1168,1.0,0.0,0.0,1,1
r1169,1.0,0.0,0.0,1,1
r1170,1.0,0.0,0.0,1,1
r1171,-0.18642911502064632,2.1603957516211753e-23,2.653403178255932e-23,0,0
r1174,1.0,0.0,0.0,1,1
r1175,1.0,0.0,0.0,1,1
r1177,1.0,0.0,0.0,1,1
r1179,1.0,0.0,0.0,1,1
r1181,1.0,0.0,0.0,1,1
r1182,1.0,0.0,0.0,1,1
r1183,-0.18642911502064394,2.1603957516211753e-23,2.653403178255932e-23,0,0
r1251,1.0,0.0,0.0,1,1
r1255,1.0,0.0,0.0,1,1
r1318,1.0,0.0,0.0,1,1
r1380,-0.14801850690111812,6.763913130197589e-11,7.721485624367633e-11,0,0
r1384,0.1519986835860867,3.3010129828276297e-161,6.1143763204648146e-161,0,0
r1435,1.0,0.0,0.0,1,1
r1456,1.0,0.0,0.0,1,1
r1459,-1.0,0.0,0.0,-1,1
r1467,1.0,0.0,0.0,1,1
r1468,-1.0,0.0,0.0,-1,1
r1544,2.6665257677913474,0.0,0.0,1,1
r1546,3.3595151674975736,0.0,0.0,1,1
r1547,1.701923379528318,0.0,0.0,1,1
r1548,0.9644238919909842,0.0,0.0,1,1
r1549,0.19743850437933086,1.2146029729227987e-62,1.7847546582162436e-62,0,0
r1551,0.624424644011685,0.0,0.0,0,0
r1552,7.996434770562945,0.0,0.0,1,1
r1553,-1.309362397198537,0.0,0.0,-1,1
r1554,-3.506872614697236,0.0,0.0,-1,1
r1556,-2.059440620933197,0.0,0.0,-1,1
r1557,-0.18988755598769486,7.613348817400856e-28,9.662770857235125e-28,0,0
r1559,0.7380384372060076,5.6477448391534745e-261,1.1727164443083011e-260,0,0
r1560,-1.1448504353369027,0.0,0.0,-1,1
r1561,0.08236970553955839,1.047670755116839e-32,1.351489351710925e-32,0,0
r1562,-2.45190349593919,0.0,0.0,-1,1
r1563,-6.628810010996339,0.0,0.0,-1,1
r1564,1.9343101120406696,0.0,0.0,1,1
r1565,-0.1956320120136919,8.261606911209574e-109,1.3304860247974768e-108,0,0
r1566,0.14748656166367802,1.7219581232661912e-49,2.412221262918016e-49,0,0
r1567,0.8633656723777007,2.146349786144595e-70,3.216001452384744e-70,1,1
r1568,0.22056907877301957,0.0,0.0,0,0
r1569,3.121303351991131,0.0,0.0,1,1
r1570,2.3022666186180567,0.0,0.0,1,1
r1571,-5.704033628992536,0.0,0.0,-1,1
r1573,0.00875863653608333,5.463699054715322e-23,6.699710501268332e-23,0,0
r1574,-0.2304209015266526,1.913210671452109e-237,3.843262986138832e-237,0,0
r1575,0.2984859897394484,6.7025e-320,1.48496e-319,0,0
r1576,-0.0566152082923987,1.4923000016572628e-152,2.713488927316234e-152,0,0
r1578,0.8865575099437728,1.37830107357921e-75,2.0912786236088812e-75,1,1
r1579,-0.2040688434958868,7.175492688065991e-99,1.143468876687611e-98,0,0
r1580,-0.5685706726474693,3.652067838154094e-260,7.57638073333422e-260,0,0
r1581,-0.55037429986686,2.2339852302897496e-81,3.4306556497450934e-81,0,0
r1583,-0.05480169374864698,5.998653083597018e-69,8.947010677626402e-69,0,0
r1584,-1.6375984180077388,0.0,0.0,-1,1
r1585,-4.257241268136871,0.0,0.0,-1,1
r1586,0.7796689620482369,0.0,0.0,0,0
r1587,5.537835146939343,0.0,0.0,1,1
r1588,-0.16439787260402272,4.7209757282453527e-135,8.31270571902461e-135,0,0
r1589,2.6515450272608847,0.0,0.0,1,1
r1590,-2.2765897172056873,3.4059967341600814e-286,7.298107556200287e-286,-1,1
r1591,5.837904650017353,0.0,0.0,1,1
r1592,0.014867389909043646,1.3433151993983066e-08,1.4989952494019246e-08,0,0
r1593,-0.33963956718719945,0.0,0.0,0,0
r1594,-0.8995985993423856,0.0,0.0,-1,1
r1595,-0.1615071210917703,4.2252283893369713e-26,5.315309362991714e-26,0,0
r1596,-0.08027354207105127,1.2295379067920271e-57,1.7713418581435644e-57,0,0
r1597,0.510259784574255,2.3238432018190207e-83,3.592825329641602e-83,0,0
r1598,0.699329018292492,0.0,0.0,0,0
r1599,-3.7322382521245676,0.0,0.0,-1,1
r1600,-0.9125376351463785,0.0,0.0,-1,1
r1602,-0.12544908378507624,7.621910611832312e-140,1.3567238702185128e-139,0,0
r1603,1.4770602288315264,0.0,0.0,1,1
r1604,7.992811701947637,0.0,0.0,1,1
r1605,-4.40286823553407,0.0,0.0,-1,1
r1606,-1.1183270669205718,0.0,0.0,-1,1
r1607,-0.47620920656656246,5.649185707078914e-163,1.0480846978499253e-162,0,0
r1608,0.21669750386129535,8.25723185131597e-67,1.2243666721704382e-66,0,0
r1609,-0.4518339861479615,0.0,0.0,0,0
r1610,-0.12916173946737305,1.854179377046452e-220,3.64134022239243e-220,0,0
r1611,-0.5995925152041394,0.0,0.0,0,0
r1612,77.28967113806229,0.0,0.0,1,1
r1613,1.4755804720221153,0.0,0.0,1,1
r1614,-0.16741425305488278,7.638827816894748e-210,1.4962922813865934e-209,0,0
r1615,1.7408552033329383,0.0,0.0,1,1
r1616,0.8826166979241982,0.0,0.0,1,1
r1617,0.273072556146411,4.0660830919911046e-47,5.644039912362348e-47,0,0
r1621,-0.48249352192660916,1.476364542563226e-97,2.34777971158835e-97,0,0
r1625,-1.742989096878923,0.0,0.0,-1,1
r1627,-0.24401582587754794,1e-323,2e-323,0,0
r1628,-0.49308338993741496,0.0,0.0,0,0
r1629,-5.879731151900407,7.244723226071667e-282,1.540769655349072e-281,-1,1
r1630,-0.064871227640985,2.7945957201067122e-42,3.791478854508631e-42,0,0
r1631,0.2853225111112533,6.05346475625821e-60,8.79312958229232e-60,0,0
r1632,-0.13156283594960128,4.312386962685144e-45,5.892734759788921e-45,0,0
r1633,-10.03798460401712,0.0,0.0,-1,1
r1634,0.015017164400464297,2.435056842111727e-56,3.4860725932866754e-56,0,0
r1635,0.7687145187407887,0.0,0.0,0,0
r1636,-66.37241553168919,0.0,0.0,-1,1
r1637,3.5785448275395675,0.0,0.0,1,1
r1638,-1.5962788905120906,0.0,0.0,-1,1
r1639,1.1868557457397448,0.0,0.0,1,1
r1640,0.7936393406741047,0.0,0.0,0,0
r1641,0.3049272869525434,5.529756080361251e-63,8.146483780106116e-63,0,0
r1642,0.689436700368252,0.0,0.0,0,0
r1643,0.08390819127942298,2.0333028863399926e-34,2.6514269637873506e-34,0,0
r1645,1.0444618847136942,0.0,0.0,1,1
r1646,5.573473717469976,0.0,0.0,1,1
r1648,0.03182825407547208,3.6066664818887265e-11,4.121388538643001e-11,0,0
r1649,0.3677283251024387,1.1582681881726136e-56,1.6592391747708126e-56,0,0
r1650,-0.25941281817424844,5.991940870473123e-305,1.316035521310844e-304,0,0
r1651,-0.0639905619970322,4.0660830919911046e-47,5.644039912362348e-47,0,0
r1652,1.7089167213759526,0.0,0.0,1,1
r1653,1.0262553670036865,0.0,0.0,1,1
r1654,0.03734173997443375,2.6860351639888324e-12,3.091039961786442e-12,0,0
r1655,0.08706925054008356,2.1379657348599523e-50,3.0042104722601054e-50,0,0
r1656,2.295359011979846,0.0,0.0,1,1
r1657,0.18500114920863558,1.5586361620357814e-46,2.1465345333528383e-46,0,0
r1658,0.8920110752236152,0.0,0.0,1,1
r1659,0.4672382352489852,1.445156540140849e-197,2.8019092817344245e-197,0,0
r1660,0.13864810155290566,2.545028969775287e-103,4.081346527777375e-103,0,0
r1661,1.1432437990614213,1.4009782290842566e-250,2.857044073968073e-250,1,1
r1662,-0.24987750650430063,5.457544652822024e-172,1.0183251756124169e-171,0,0
r2199,1.0434472982723255,0.0,0.0,1,1
r2202,0.21608463656876806,2.2259579332703023e-171,4.150029414806234e-171,0,0
r2316,-1.0,0.0,0.0,-1,1
r2401,-1.0,0.0,0.0,-1,1
r2402,-1.0,0.0,0.0,-1,1
r2404,-1.0,0.0,0.0,-1,1
r2409,-1.0,0.0,0.0,-1,1
r2411,-1.0,0.0,0.0,-1,1
r2412,-1.0,0.0,0.0,-1,1
r2434,1.0,0.0,0.0,1,1
r2437,-1.0,0.0,0.0,-1,1
r2447,1.0,0.0,0.0,1,1
r2472,-1.0,0.0,0.0,-1,1
r2509,-1.0,0.0,0.0,-1,1
r2510,-1.0,0.0,0.0,-1,1
r2511,-1.0,0.0,0.0,-1,1
r2512,1.0,0.0,0.0,1,1
r2513,1.0,0.0,0.0,1,1
r2514e,-0.7261376524231042,5.249252134161708e-295,1.1332822488322628e-294,0,0
r2515,1.0,0.0,0.0,1,1
r2519,0.3725968443600856,1.3529081395435592e-72,2.033818428483796e-72,0,0
r2521,1.0,0.0,0.0,1,1
r2535m,-1.0,0.0,0.0,-1,1
r2537,-0.6410503255997279,0.0,0.0,0,0
r2538,1.0,0.0,0.0,1,1
